key,docs,rating,timestamp,sentiment
9686,"beautiful, clean building next to the river and city bar was small",5.0,2022-11-22 01:00:00,"[[0.00040008826181292534, 0.9864517450332642, 0.013148218393325806]]"
9687,lovely hotel great staff such a relaxing time.,5.0,2022-05-20 02:00:00,"[[0.025188609957695007, 0.7449402809143066, 0.22987112402915955]]"
9688,"came to the wayfarer because a friend was in town from boston. just stopped here for drinks and the atmosphere was amazing! definitely a must do even just for a small bite!
tiki inspired cocktails which were amazing!",5.0,2022-02-20 20:04:00,"[[0.008969283662736416, 0.8218762874603271, 0.16915442049503326]]"
9689,it's a castle..need i say more? stayed in january 2021,4.0,2021-02-14 00:00:00,"[[0.0001924371754284948, 0.9987776875495911, 0.0010298682609573007]]"
9690,"the location, staff and comfort no parking available",4.0,2021-11-27 01:00:00,"[[0.1749996840953827, 0.8245670795440674, 0.00043321994598954916]]"
9691,everything went well our bed it was too small we were in room 104.,4.0,2021-09-03 02:00:00,"[[0.015735426917672157, 0.9795783162117004, 0.004686293657869101]]"
9692,central location with bus stops outside the door. lovely comfortable room. lovely helpful staff. great breakfast. near shops for take outs and the canal for walks.,4.0,2021-05-06 02:00:00,"[[0.012462050653994083, 0.47817081212997437, 0.5093671083450317]]"
9693,"our family had dinner twice during a stay in southern californian. at our first dinner, the restaurant was out of chips, shrimp, and all salads of any form. service was descent but never saw the manager to apologize or explain anything. when asked to put the check on the hotel bill, it required the manger and he was ""busy"" and we were asked to wait about 5 minutes until he could come to our table. during our second visit, the food was available but the service was spotty with our waitress disappearing for long periods of time. although there are plenty of people on the floor working on the restaurant, the service is not great. in general i would say the food is very good, the ambiance and decor are excellent. i just don't think the management cares that much about service or customer's experience. it is almost the feeling you get in a club; ""just be glad you are here and we get to you when we get to you"".",4.0,2022-02-22 20:05:00,"[[0.7787377238273621, 0.22023476660251617, 0.0010274481028318405]]"
9694,"great value, big room, free airport shuttle. this hotel is very clean and comfortable. would definitely stay here again.",5.0,2021-09-07 02:00:00,"[[0.013218780048191547, 0.3913933038711548, 0.5953879952430725]]"
9695,"central for shopping. great food, manager very nice, staff nice pleasant.",5.0,2021-12-07 01:00:00,"[[0.012286650948226452, 0.6537980437278748, 0.3339152932167053]]"
9696,"we have enjoyed this venue for years and will continue to visit from time to time in spite of the absolute worst service we have experienced anywhere in the valley. four of us arrived at 7:25 for our 7:30 reservation. we did not leave until after 10:30pm totally due to the extremely slow service, the need to send items back to be heated, to find someone to provide our bill - on and on. one of the party has exteme disabilities due to a chronic illness and should never have been out that late.",2.0,2022-02-08 10:01:00,"[[0.6297349333763123, 0.3460240364074707, 0.024241089820861816]]"
9697,"the staff are outstanding, good location, excellent food, high levels of hygiene, probably the best hotel i've been to in years nothing, the hotel is just superb",5.0,2021-08-29 02:00:00,"[[0.01191964652389288, 0.35535410046577454, 0.6327263116836548]]"
9698,stunning hotel with great staff. was a lovely relaxing pre christmas break and can't wait to go back again stayed in december 2020,5.0,2021-01-07 00:00:00,"[[0.011174577288329601, 0.7321100831031799, 0.2567152976989746]]"
9699,"good service. the waiter was excellent.
the food just ok",5.0,2021-08-08 06:17:00,"[[0.015691425651311874, 0.6472423672676086, 0.33706626296043396]]"
9700,"this is an awesome hotel restaurant. it is especially helpful to have such an amazing restaurant and bar right in the hotel where you are staying. this bar stayed open until midnight. on saturdays and sundays there is a bottomless brunch offered. all other times, lunch and dinner are served in this space. delightful.",5.0,2022-02-02 06:08:00,"[[0.0006394732045009732, 0.9700989723205566, 0.029261475428938866]]"
9701,"The hostel was a decent place to stay, but the weak water flow in the shower was less than ideal.",2.0,2021-01-13 00:00:00,"[[0.7216390371322632, 0.2767692804336548, 0.00159163074567914]]"
9702,"was woken at 2am by people speaking in the next room. there must be little or no soundproofing. nice staff, helpful friendly room was immaculately clean. stayed in december 2020",3.5,2021-01-01 00:00:00,"[[0.012426723726093769, 0.9739514589309692, 0.013621767051517963]]"
9703,"very quiet due to thanksgiving day and reservations were mostly occuring later in day. this is in a new hotel, contemporary design, very nicely done. meal portions were good sized; wine was good; service was outstanding.",4.0,2021-12-03 18:48:00,"[[0.004294718150049448, 0.9154109358787537, 0.08029436320066452]]"
9704,"the rooms had lots of space, a big enough smart tv with most channels the food was great the drinks were very nice dinning area was lovely the layout was very unusual but good we found on our stay that 90% of the staff were unhelpful, uninformative and ignorant and did not want to go out of their way at any times for anyone and made a big deal about any questions asked, a friend asked for an ice coffee and a few more friends asked for coffees they were waiting between 30-60 minutes and they brought out a cappuccino and said they won't make the ice coffee and if she wants it she can make it herself, when trying to get a drink at 11:30 delivered to the room as it said on the tv advertisements that you could order until 12:30 i was told that they wouldn't do it and to come to reception and i was waiting for half an hour while having to speak to 2 members of staff and a supervisor just to get 2 drinks, for the price of the hotel i just felt the stay was not worth it with most staff members who i felt should not be working in a hotel of the reputation of sandymount and would be more suited to a 2 star hotel, the receptionists were all very helpful and lovely likewise with johnny who was a supervisor at the time and was also very helpful and the waiters during the meals. all which is to be expected with the price and 4 star rating",0.5,2021-07-03 02:00:00,"[[0.13160890340805054, 0.8245995044708252, 0.04379149526357651]]"
9705,our waiter was fantastic and always available. the view was beautiful and the lavender chicken is delicious!,5.0,2021-10-24 21:12:00,"[[0.011335307732224464, 0.615828275680542, 0.3728363513946533]]"
9706,stunning location.. spacious.. plenty to do for all age groups,5.0,2022-02-13 01:00:00,"[[0.0027104411274194717, 0.4517933130264282, 0.5454962253570557]]"
9707,"outing with coworkers. the drinks were amazing but the portion size compared to price paid is ridiculous. i ordered the scallop pasta, it was very tasty but the portion size was very small. it felt like an appetizer rather than a dinner portion. i will perhaps return for the ambience and drinks only, but never for dinner! also, the service was poor. i actually had to waive down concierge to ask for our waiter to come back to our table after serving us water only.",3.0,2021-11-20 00:02:00,"[[0.5890164375305176, 0.39249271154403687, 0.018490910530090332]]"
9708,"fantastic!
everything about this restaurant is marvelous!
christophe is an outstanding waiter that ensured our evening was delightful! the chef is creative and quite obviously has the magic touch to create memorable and delicious recipes. my husband had the bone in steak, cooked to perfection with just the right amount of seasoning to add to the flavor without overpowering the delicious cut of beef. i had the duck confit, which was cooked equally to perfection, moist and rich with flavor.
the ambience is perfect! quiet without being dull. the bar area is visible from the dining area, however the acoustics keep it from getting noisy. every suggestion christophe made felt catered to my specific tastes. i'll have to return to la specifically to eat and this enjoyable establishment and stay in the fairmont hotel- which is also a treat with surprises at every corner.",5.0,2021-12-20 07:38:00,"[[0.006459782365709543, 0.24857833981513977, 0.7449618577957153]]"
9709,"efficient staff and welcome..benjamin particularly helpful in dining room and bar. also mikaela in dining room. close proximity to airport for arriving family member. access to rooms and elevator by room key ,good security. considering covid restrictions and first week open , otherwise fine. no complaints otherwise.",4.0,2021-06-07 02:00:00,"[[0.0067156217992305756, 0.7059139609336853, 0.28737038373947144]]"
9710,beautiful restaurant in a boutique hotel..outdoor dining around the poolfood was delicious!,4.0,2021-10-08 03:06:00,"[[0.00360065046697855, 0.6875197291374207, 0.30887967348098755]]"
9711,"service & food excellent. i was surprised by the very reduced menu but understand.
disappointed that the yummy house salad is no longer included with your meal but now needs to be purchased separately.but still everything was delicious.",5.0,2022-01-01 04:02:00,"[[0.07208873331546783, 0.7194306254386902, 0.20848067104816437]]"
9712,"great service, delicious food at a reasonable price point. the wagu beef appetizer is definitely worth a try, so are some of the veggie sides. the tuna togarashi looks and tastes great. the hosts and servers are gracious, efficient and very friendly. i would highly recommend this restaurant, if you're in the clearwater beach area.",5.0,2021-12-23 00:10:00,"[[0.020140796899795532, 0.22401688992977142, 0.7558423280715942]]"
